연,월,일,커뮤니티(오르비),타사명/키워드(크롤링 단어),제목,본문(내용),URL
2026,2,23,오르비,시대인재,시대인재영어 라이브,"영어 인강으로 해보려다가 혼자 못하겠어서 김동하쌤이나 오렌지쌤 중 한 분 라이브로 수강하려고 하는데 둘 중에 누구 추천하시나여??
그리고 강사색이 짙은편인가요?? 지금까지 한 수업들 굳이 vod 안사고 싶은데 따라가기 힘들까여???",https://orbi.kr/00077697511/%EC%8B%9C%EB%8C%80%EC%9D%B8%EC%9E%AC-%EC%98%81%EC%96%B4-%EB%9D%BC%EC%9D%B4%EB%B8%8C
2026,2,23,오르비,시대인재,번개 거래했는데,시대인재 입학패키지? 이거에 포장해서 보낸놈은 머임..,https://orbi.kr/00077698847/%EB%B2%88%EA%B0%9C-%EA%B1%B0%EB%9E%98%ED%96%88%EB%8A%94%EB%8D%B0
2026,2,23,오르비,시대인재,지금 시대 반배정 이상한이유 추측,"시대 갤보니까 수잘들 (92/96/100) D반 I반 J반 엄청 속출하는데
특히 카이 이쪽에서
이유를 생각해보면 올해입시가 수학이 역대급으로 쓰잘데기가 없어서
수학잘본걸로는 대학을 못가니까 수잘들이 죄다 시대인재로 몰려감
평년에 적96 적100이면 그래도 국어 어지간히 망한게아닌이상 메디컬 가는데 올해는 전도돼버린거임
그래서 기존처럼 수잘들 O&S에 몰아넣기엔 너무 꽉꽉 차니까
시대가 반배정기준을 바꾼게 아닌가 싶음뇨",https://orbi.kr/00077699307/%EC%A7%80%EA%B8%88-%EC%8B%9C%EB%8C%80-%EB%B0%98%EB%B0%B0%EC%A0%95-%EC%9D%B4%EC%83%81%ED%95%9C%EC%9D%B4%EC%9C%A0-%EC%B6%94%EC%B8%A1
2026,2,23,오르비,시대인재,학기중시대인재수학,"김현우 vod들으려고 했었는데 뭔 재고소진으로 vod전환도 안한다네요ㅠㅠ 너무해
그래서 그냥 강기원 들을까 고민중이었는데 내신이랑 병행해도 시간이 나오나요? 자사고라서 수행이 좀 많은 편이긴 한데 어떻게 커리를 짜야될지 알려주세용.. 현재 현정훈 하나 듣고 있는 중입니다. 뉴런도 집에 있긴 있어요!",https://orbi.kr/00077700124/%ED%95%99%EA%B8%B0%EC%A4%91-%EC%8B%9C%EB%8C%80%EC%9D%B8%EC%9E%AC-%EC%88%98%ED%95%99
2026,2,23,오르비,기숙학원,오르비 쪽지기능 고딩 때 알차게 썼었음,"친구랑 기숙학원에서 연락을
오르비 쪽지로 함 ㅋㅋㅋ
기숙학원 패드라 인스타 카톡은
들키면 변명의 여지가 없는데
오르비는 칼럼 읽기용이라고 변명 가능",https://orbi.kr/00077689620/%EC%98%A4%EB%A5%B4%EB%B9%84-%EC%AA%BD%EC%A7%80%EA%B8%B0%EB%8A%A5-%EA%B3%A0%EB%94%A9-%EB%95%8C-%EC%95%8C%EC%B0%A8%EA%B2%8C-%EC%8D%BC%EC%97%88%EC%9D%8C
2026,2,24,오르비,대성,대성비문학 강사 추천,"법이랑 칸트에서 다 털렸는데
정석민이나 김승리 생각하고 있습니다
어떤가요",https://orbi.kr/00077700482/%EB%8C%80%EC%84%B1-%EB%B9%84%EB%AC%B8%ED%95%99-%EA%B0%95%EC%82%AC-%EC%B6%94%EC%B2%9C
2026,2,24,오르비,대성,기하 컨텐츠 추천,"현우진 시발점 : 돌고돌아 현우진임. 노베입장에서 공간도형문제가 좀 어려운 편임
배성민 빌드업 워크북 : 교육청, 대성 문제 선별, 빌드업강의도 좋았음(공간도형)
뉴런+시냅스 : 최고의 강의. 뉴런은 2회독 가치가 있다고 봄
강대x(제일 추천): 해설강의가 정말 좋았음. 25수능땐 김범준t가 해설해줬는데 만약 기하선택자면 해설강의 어찌저찌 구해서 풀어서 강의듣는 거 추천
설맞이: n제중 최고.
강대서킷, 시대브릿지 : 하루에 하나씩 풀기 좋았음.
드릴기하는 풀다가 던졌음.",https://orbi.kr/00077701843/%EA%B8%B0%ED%95%98-%EC%BB%A8%ED%85%90%EC%B8%A0-%EC%B6%94%EC%B2%9C
2026,2,24,오르비,재종,재종샘 별로면,시대인재 재종을 오늘 첨 갔는데 수업 선생님이 마음에 안드네요 . 두과목은 특히!!! 하필 올려야하는 과목이 .. 잘넘기신 선배님 조언 좀..,https://orbi.kr/00077701224/%EC%9E%AC%EC%A2%85%EC%83%98-%EB%B3%84%EB%A1%9C%EB%A9%B4
2026,2,24,오르비,재종,아까재종에서 만든 화1문제,"10번은 좀어려움
최초정답자한테 각각 500덕 2000덕 드림
9는 오비탈 다 말해야하고 10은 각각 구하셔야함",https://orbi.kr/00077701857/%EC%95%84%EA%B9%8C-%EC%9E%AC%EC%A2%85%EC%97%90%EC%84%9C-%EB%A7%8C%EB%93%A0-%ED%99%941%EB%AC%B8%EC%A0%9C
2026,2,24,오르비,재종,얘들아 잘자 오늘도 수고했어,"재종 처음간 애들은 부럽지만 너네도 고생했어
내일도 힘내",https://orbi.kr/00077702207/%EC%96%98%EB%93%A4%EC%95%84-%EC%9E%98%EC%9E%90-%EC%98%A4%EB%8A%98%EB%8F%84-%EC%88%98%EA%B3%A0%ED%96%88%EC%96%B4
2026,2,24,오르비,시대인재,시대인재이 및인새끼들,2달동안 메일을 안주네,https://orbi.kr/00077700523/%EC%8B%9C%EB%8C%80%EC%9D%B8%EC%9E%AC-%EC%9D%B4-%EB%B0%8F%EC%9D%B8%EC%83%88%EB%81%BC%EB%93%A4
