연,월,일,커뮤니티(오르비),타사명/키워드(크롤링 단어),제목,본문(내용),URL
2026,3,6,오르비,기숙학원,재수 망하고 대학 왔는데 삼수 고민,"일단 군대는 면제라 군대 문제는 없고
사진은 순서대로 2511 2606 2609 2611입니다
2월부터 11월까지 기숙학원에서 지냈고 6모전까지는 되게 열심히 했습니다. 근데 6모 보고 나서 너무 자만해졌고 최소 서성한 이상은 무조건 가겠단 생각에 휴가도 자주 나가고 노래들으면서 공부하고 일주일 내내 나무위키만 보면서 시간때운적도 있습니다 그렇게 9모를 6모보다 못보고 나서 정신차리고 열심히 하려했는데 수능이 얼마 남지 않았단 압박감에 이것저것 다 해보려다 제대로 하나 끝내지도 못한 것 같습니다. 모의고사랑 n제도 엄청 샀는데 모의고사는 풀고 나서 못 본거 같으면 채점도 안 하고 n제는 하나 다 끝내본적도 없습니다.
그렇게 수능을 봤고
국어는 평소 평가원은 2등급은 나오고 실모 봐도 1등급은 안 뜨더라도 높2가 뜨거나 절대 3은 안 떳습니다 그런데 수능땐 독서론뷰터 눈에 들어오지도 않고 6,9 화작은 다 맞고 6월 문학 안 틀리고 어려운 9모 문학도 하나 틀리던 저였는데 믿었던 문학 화작에서도 시간을 오래끌며 독서는 제대로 풀지도 못했습니다. 수학은 2,3을 왔다갔다 하는 실력이라 저럴거라고 예상했는데 국어만 망한게 아니라
영어는 현역때도 안 뜨던 4등급이 떳고 정법은 3,5,6,7,9,10모 만점에 더프 풀어도 최소1등급에 만점이 더 많이 나오던 실력이었고 사문도 9모때 실수하긴 했지만 그뒤로 실모를 4,50개씩 풀면서 ㅇㅓ려운 적중예감도 1개 틀리거나 다 맞고 그랬습니다. 근데 저 성적표를 받으니 멘탈이 너무 나가더라구요. 그래도 멘탈 잡고 맞춰서 가자 마인드로 대학을 쓰고 일주일 다녔는데 학교에 정도 안 가고 수능에 자꾸 미련이 남더라고요. 그냥 답답해서 두서없이 써봤는데 조언도 좋고 제 상황이라면 어떻게 하실 것 같은지도 적어주시면 감사하겠습니다..:",https://orbi.kr/00077808198/%EC%9E%AC%EC%88%98-%EB%A7%9D%ED%95%98%EA%B3%A0-%EB%8C%80%ED%95%99-%EC%99%94%EB%8A%94%EB%8D%B0-%EC%82%BC%EC%88%98-%EA%B3%A0%EB%AF%BC
2026,3,7,오르비,러셀,신규 업적 취득!,"1. 러셀에서 킬캠 제본하기(✔)
2. 두각 퀀텀관에서 강k 아이패드로 풀기 (✔)
3. 잇올에서 더프 인쇄하기(✔)
4. (NEW!) 부엉이 라이브러리에서 수바 제본하기(✔)
드디어 모든 업적을 완료했슴뇨!
사교육 카르텔을 물리쳤다!",https://orbi.kr/00077819291/%EC%8B%A0%EA%B7%9C-%EC%97%85%EC%A0%81-%EC%B7%A8%EB%93%9D%21
2026,3,7,오르비,대성,중앙대 가기 47일차,"안녕하세요 중앙대29학번 부산사나이 이동현입니다 아니쓰발 영어학원 담임쌤이 갑자기 수업 안들어오고 잠수타서 학원 바꿔야 할거같은데
쌤이 그때ㅠ대성마이멕 무슨 강사 서바이벌?
그거 그냥 재미로 참가한다고 하셨는데
어차피 본인은 우승 못 한다고 하셨는데
연락두절 되셔서
그래서 영어학원 다 뒤집어지고 학원 바꿔야겠네요..
최선어학원 쓰발",https://orbi.kr/00077812244/%EC%A4%91%EC%95%99%EB%8C%80-%EA%B0%80%EA%B8%B0-47%EC%9D%BC%EC%B0%A8
2026,3,7,오르비,대성,대성패스 환급,"환급조건에 교육청모고도 잇나요?..
이번꺼는 69수능? 만있었덩거같은데
누가 교육청도 다봐야한다길래..
3모 신청해야하나 나중에",https://orbi.kr/00077814540/%EB%8C%80%EC%84%B1%ED%8C%A8%EC%8A%A4-%ED%99%98%EA%B8%89
2026,3,7,오르비,대성,우리학교특,고대성대외대많이감,https://orbi.kr/00077818206/%EC%9A%B0%EB%A6%AC%ED%95%99%EA%B5%90%ED%8A%B9
2026,3,7,오르비,이투스,[이투스] 공부만 했는데 98만원 벌 썰 푼다 (지금까지는 35만원 벎),"작년 11월, 수능이 끝나고 이투스에서 달마다 3만 3천원 요금을 내면 리워드로 10만원을 준다고 하는데 처음에는 솔직히 구라치는 줄 알았음. 아니 상식적으로 달마다 6만 7천원 손해보는건데 회사가 손해보는 일을 왜 함?이라고 생각했음. 그래도 어차피 박광일, 정승제, 주혜연, 이승헌 강의 들을거니깐 작년 11월 17일, 일단 결제부터 박았다.
그리고 강의를 들었는데 매일 90분만 수강시간 채우면 3300원씩 적립해주고 달마다 49999원씩 출금 가능했음. 그리고 그 다음주 화요일 계좌를 봤는데 49799원이 들어옴. 그래서 여기서 딱 어? 역시 얘들 구라였네 싶었는데 진짜 구라면 내가 못받은 50201원이 억울해서 바로 고객센터 전화 박음.
전화했더니 5만원 미만은 세금을 떼지 않아서 달마다 최대 금액인 49999원씩 출금해주고 대신 수수료 200원을 떼서 49799원이 입금된거고, 남은 50001원은 수능이 끝나고 나서 수험표 등으로 진짜로 수능 쳤는지 확인되면 세금 22% 뗴고 바로 입금해준다고 하더라.
그래서 난 지금까지 달마다 49799받아서 그 중 33000원은 다시 이투스 결제로 빠지고 남은 16799에 내 돈 6200정도 더해서 황올 시켜먹고 있음. 그리고 내가 중간에 수강 시간 안 채워서 적립 못받은거 있는데 그 금액 빼고 11/17까지 계속 3300원씩 적립하면 내 최종 적립금액은 108만 9500원이됨. 여기서 5만원 이상이라서 달마다 바로는 못받는 금액이 49만 2천원이고 이 금액을 수능 치고 나서 22% 떼고 38만 3760원 받게 됨. 즉 나는 강의만 들었는데 이투스가 세금이랑 수수료 다 떼고 98만원 꽁으로 주는거.
그래서 결론적으로 나는 매달마다 공짜로 이투스 강의 다 듣고, 6200원 황올 시켜 먹고, 수능 끝나고 나면 38만원까지 받게됨.
구라 아닌거 인증용으로 내 이투스 지갑 첨부함. 파란색은 내 계좌번호라서 가림.
그리고 이런식으로 후기 남긴 애들 중에서 1000명 이투스 엠버서더로 선정하고 걔네한테 리워드 2배 준다길래 선정될려고 이 글 쓴건 맞는데, 이 글에 적은 모든 내용은 과장 1도 없는 100% 팩트임.
관리자분!!! 이 글 보고 계시면 꼭 저를 엠버서더로 선정해주세요!!! 제발요ㅠㅠ 리워드 2배 받아서 수능 끝나고 38만원 말고 76만원 꽁으로 받고 싶어요!!!
“이 글은 본인이 직접 구독하여 수강한 강좌의 후기로 이투스 엠버서더에 참여하는 글입니다”
#이투스 #이투스리워드 #이투스월구독 #고3 #고2 #고1 #인강추천",https://orbi.kr/00077815354/%5B%EC%9D%B4%ED%88%AC%EC%8A%A4%5D-%EA%B3%B5%EB%B6%80%EB%A7%8C-%ED%96%88%EB%8A%94%EB%8D%B0-98%EB%A7%8C%EC%9B%90-%EB%B2%8C-%EC%8D%B0-%ED%91%BC%EB%8B%A4-%28%EC%A7%80%EA%B8%88%EA%B9%8C%EC%A7%80%EB%8A%94-35%EB%A7%8C%EC%9B%90-%EB%B2%8E%29
2026,3,7,오르비,이투스,"[이투스] 정시 의치한 3관왕의 선택, 정승제t. (솔직 수강 후기)","우선 제목 어그로 끌어서 죄송합니다. 제가 의치한 3관왕은 아니고요. 미미미누님 채널에 나왔던 최혜명님의 샤라웃을 인용해봤습니다. 밑에 이미지에 나와있듯 최혜명님은 24 수능 수학(기하)에서 96점으로 1등급을 받으신 후 정시로 의치한 3관왕을 하셨고, 수능 가채점 라이브 날 정승제 선생님을 샤라웃 하셨습니다.
그럼 지금부터는 어떤 쌤의 수학 인강을 들어야 할지 고민하고 있을 분들께 저의 솔직한 정승제t 수강 후기를 소개해보고자 합니다.
우선 제가 강의를 직접 듣기 전 정승제t에 대한 이미지는 그냥 노베 허수 전용 강사였습니다. 왜냐하면 릴스를 보다보면 선생님께서 계속 소리치시고 썰 푸시는 모습만 자주 나왔고, 다른 선생님들 커리를 검색하면 커리큘럼이 나오는 반면, 정승제 선생님 커리를 검색하면 선생님께서 소개하신 카레 레시피만 나왔기 때문입니다. 그러다보니 노베 허수 전용 강사의 강의를 들으면 내 성적도 노베 허수가 되지 않을까하는 걱정이 앞서기도 하였습니다.
그러나 이런 걱정을 안고 반신반의의 상태로 정승제 선생님의 개기십기 설명 영상을 보고 난 후 저의 생각은 완전히 바뀌었습니다. 선생님께서 개기십기만 해도 2등급은 나온다는 말씀을 하셨는데 단순히 이 말씀만 하셨다면 당연히 저는 정승제 선생님을 선택하지 않았겠죠. 그러나 선생님께서는 개기십기만 해도 2등급은 나오는 그 이유를 자세하게 설명해주셨고 그 이유가 누가봐도 타당했기에 저는 선생님의 개기십기 커리를 따라가기로 결정하였습니다.
그리고 강의를 들으면 들을수록 선생님의 교재와 강의내용이 모두 좋았기에 제 선택이 틀리지 않았다는 확신이 점점 강해졌습니다. 그리고 가끔 친구들이 정승제를 왜 듣냐라고 말을하곤 하는데 그럴 때면 저는 정시 의치한 3관왕을 하신 최혜명님도 정승제 선생님을 들었다는 사실을 떠올리며 흔들리지 않고 정승제 선생님을 신뢰하며 커리를 계속 따라가고 있습니다.
그리고 여러분께서도 정승제 선생님 선택이 망설여진다면 개기십기 영상을 꼭 보시길 추천드립니다.
그러나 막상 맛보기 강의를 들어보면 선생님께서 소리를 자주 지르시고 처음 볼때는 쓸데없다고 생각될 수 있는 썰도 자주 푸시는 모습을 보고 선택이 망설여질 수도 있습니다. 그러나 선생님 강의의 진짜 백미는 교재입니다. 교재의 설명을 모두 읽고난 후 선생님의 설명을 들으면 그렇게 소리지르시고 그렇게 쓸데없다고 생각된 썰조차도 모두 개념 설명을 위해 필요했던것이었습니다. 그러니 꼭 교재를 읽고난 후 강의를 수강하시길 추천드립니다. 그리고 정시 의치한 3관왕을 하신 최혜명님께서도 정승제t를 선택했다는 사실을 기억하시면 커리를 따라가는 중간에 흔들리지도 않을 것입니다.
그리고 제가 구라로 후기를 쓴게 아니란걸 증명하기 위해 저의 정승제t 교재를 첨부합니다.
마지막으로 이런식으로 이투스 수강 후기 남긴 애들 중에서 1000명 이투스 엠버서더로 선정하고 걔네한테 리워드 2배 준다길래 저도 선정될려고 이 글을 쓰는건 맞지만, 이 글에 적은 수강 후기는 100% 저의 솔직한 진심을 담은 것입니다.
관리자분!!! 이 글 보고 계시면 꼭 저를 엠버서더로 선정해주세요!!! 제발요ㅠㅠ 리워드 2배 꼭 받고 싶어요ㅠ 꼭 선정 부탁드립니다!!!
“이 글은 본인이 직접 구독하여 수강한 강좌의 후기로 이투스 엠버서더에 참여하는 글입니다”
#이투스 #이투스리워드 #이투스월구독 #고3 #고2 #고1 #인강추천",https://orbi.kr/00077815638/%5B%EC%9D%B4%ED%88%AC%EC%8A%A4%5D-%EC%A0%95%EC%8B%9C-%EC%9D%98%EC%B9%98%ED%95%9C-3%EA%B4%80%EC%99%95%EC%9D%98-%EC%84%A0%ED%83%9D%2C-%EC%A0%95%EC%8A%B9%EC%A0%9Ct-%28%EC%86%94%EC%A7%81-%EC%88%98%EA%B0%95-%ED%9B%84%EA%B8%B0%29
2026,3,7,오르비,이투스,이투스월구독으로이투스리워드 받기!!이투스인강 추천 정승제 박광일,"우선 저는 이번에 수능에 도전하는 군수생입니다
군수를 하는 중 가족에게 지원을 받지 않고 도전하겠나는 마음가짐으로 시작했는데 다른 인강은 가격 때문에 생각도 하지 않고 있다가 이투스 패스에 구독형 리워드 시스템으로 말도 안돼는 가격에 인강을 들을 수 있었습니다.오히려 공부를 하면 할 수록 돈을 버는 방식이 정말 군인인 저에게 큰 동기부여가 되었고 예전에 들었던 박광일 선생님이 계셔서 정말 좋았습니다.정말 국어 인강으로 도움을 많이 받았던 선생님이셨는데 이번에도 듣게 되어서 정말 좋았습니다.인강을 듣는 가장 큰 이유는 수학이라고 생각했는데 정승제 선생님의 개념강의는 정말 개념을 잊은 저에게 개념을 확실히 알려주고 개념 뿐만 아니라 취약유형집중공약으로 생각할만한 내용을 공부하는게 정말 좋았습니다.가장 좋은것은 친절한 qna로 올릴때마다 상세하게 설명해주는 게 정말 감동이었습니다.
이렇게 리워드를 받으려고 공부를 하다보니 어렵던 완강도 여럿해내고 꾸준히 공부를 하는 것이 정말 뿌듯해지는 정말 힘든 일과를 군대에서 하고 와도 공부를 하게 되는 큰 동기가 되는 것 같습니다.이런 구독형 리워드를 만들어준 이투스에 정말 감사합니다.군인이라 돈이 많지 않아 교재비가 많이 부담되었는데 리워드 비용으로 많이 만회되는거 같아 가족의 도움 없이 이번 수능은 혼자 완주할수 있을 것 같아요!정말 혼자 공부하는게 막막했는데 이투스 패스 덕에 정말 다행입니다!!
이번이 정말 마지막 수능인 만큼 꼭 앰버서더가 되어서 혜택을 받고 이번 수능 성공하고 싶네요 모두들 열심히 해 자신의 목표를 이루었으면 좋겠습니다!
이 외의 사진은 군대안에서 사진촬영이 불가능해 올리지 못하는게 아쉽습니다
이 글은 본인이 직접 구독하여 수강한 강좌의 후기로 이투스 엠버서더에 참여하는 글입니다
엠버서더 혜택들 꼭 받고 싶어요!!
#이투스 #이투스리워드 #이투스월구독 #고3 #고2 #고1 #인강추천",https://orbi.kr/00077816705/%EC%9D%B4%ED%88%AC%EC%8A%A4-%EC%9B%94%EA%B5%AC%EB%8F%85%EC%9C%BC%EB%A1%9C-%EC%9D%B4%ED%88%AC%EC%8A%A4-%EB%A6%AC%EC%9B%8C%EB%93%9C-%EB%B0%9B%EA%B8%B0%21%21%EC%9D%B4%ED%88%AC%EC%8A%A4-%EC%9D%B8%EA%B0%95-%EC%B6%94%EC%B2%9C-%EC%A0%95%EC%8A%B9%EC%A0%9C-%EB%B0%95%EA%B4%91%EC%9D%BC
2026,3,7,오르비,이투스,메가패스 양도해요,"42생각중인데 생각있으시면 댓글 남겨주세요
김범준 과탐 정석민 삼수 이투스 군수 과외 과기대 재수 사수 아주대 외대",https://orbi.kr/00077817108/%EB%A9%94%EA%B0%80%ED%8C%A8%EC%8A%A4-%EC%96%91%EB%8F%84%ED%95%B4%EC%9A%94
2026,3,7,오르비,이투스,이투스로 김동하 듣다 메가 김지영으로 넘어가려는데 커리 어디부터 타야하나요,"김동하 안맞는것같아서 메가 김지영으로 갈아타려는데
문제가 이미 구문 영문법 독해 주간지 3모 대비 진도 까지는 사버려서 이거 다 풀고 넘어가려는데 v 올인원부터 들가면 될까요?",https://orbi.kr/00077821824/%EC%9D%B4%ED%88%AC%EC%8A%A4%EB%A1%9C-%EA%B9%80%EB%8F%99%ED%95%98-%EB%93%A3%EB%8B%A4-%EB%A9%94%EA%B0%80-%EA%B9%80%EC%A7%80%EC%98%81%EC%9C%BC%EB%A1%9C-%EB%84%98%EC%96%B4%EA%B0%80%EB%A0%A4%EB%8A%94%EB%8D%B0-%EC%BB%A4%EB%A6%AC-%EC%96%B4%EB%94%94%EB%B6%80%ED%84%B0-%ED%83%80%EC%95%BC%ED%95%98%EB%82%98%EC%9A%94
2026,3,7,오르비,메가,[XDK 경매] 레어 경매 예정 알림,"주인 잃은 레어 1개의 경매가 곧 시작됩니다.
메가스터디
""운전면허 빼고는 다 가르쳐주는 회사""
XDK 경매
에서 확인해보세요.",https://orbi.kr/00077812189/%5BXDK-%EA%B2%BD%EB%A7%A4%5D-%EB%A0%88%EC%96%B4-%EA%B2%BD%EB%A7%A4-%EC%98%88%EC%A0%95-%EC%95%8C%EB%A6%BC
2026,3,7,오르비,메가,메가환급,"이번에 고대에 붙어서 메가 환급을 받으려고 봤더니
최종환급 대상자가 아니라고 떠서 왜그런가 봤더니 3모 채점이 허위채점으로 인식되서 그런거 같습니다
그런데 허위채점이 아니고 저는 모든변수를 없애고 싶어서 실모 풀때 꼭 omr까지 하는 편인데
이때는 omr카드가 없어서 제가 만든 야매 omr카드(작은 메모지를 반접어서 앞뒤로 쓰는)에다가 작성했는데 그때 순서가 잘못됐는지 채점결과가 이상하게 나왔습니다. 근데 그것도 수능날나올수 있는 변수이기에 채점결과를 나뒀더니 최종환급대상자가 아니라고 하네요…
모든걸걸고 허위채점 한 적이 없습니다. 오엠알 잘못 쓴 거를 고치면 그게 오히려 허위채점 아닌가요? 정말 속상하네요… 이거 환급 못받나요?",https://orbi.kr/00077814760/%EB%A9%94%EA%B0%80-%ED%99%98%EA%B8%89
2026,3,7,오르비,메가,국어 ebs 누가 제일 좋나요?,메가에서 추천해주세요,https://orbi.kr/00077815026/%EA%B5%AD%EC%96%B4-ebs-%EB%88%84%EA%B0%80-%EC%A0%9C%EC%9D%BC-%EC%A2%8B%EB%82%98%EC%9A%94%3F
2026,3,7,오르비,메가,군인입니다 군수 조언 부탁드립니다,"안녕하세요 작년 11월에 입대한 23살 군인입니다. 군수 관련해서 선배님들의 조언을 구해보고 싶어 이렇게 글을 남깁니다.
현역 때 수능 성적은
수학(미적) 3 영어 2 지학 3
이렇게 나왔는데 올해 수능에서는 전부 한 등급 정도를 올리는 것을 목표로 하고 있습니다.
가능한 공부 시간은
공군에 지금 입대를 해서 개인정비 시간 외에 일과 중에 1시간에서 2시간 정도 공부할 시간이 있고 개인정비 시간에 2시간, 저녁점호 후에 2시간 정도 공부를 할 수 있을 것 같습니다. 주말에는 거의 하루 종일 공부가 가능할 것 같습니다.
현재 공부 상태는
수학: 수1, 수2 4점짜리는 어느정도 맞추지만 문제풀이 과정의 디테일이 조금 부족한 느낌입니다. 약간 어떻게 풀어야겠다 생각하는게 아닌 무작정 달려드는 기분이랄까요.. 미적분은 조금 까먹은 내용이 있어서 빠르게 개념을 다시 훑어보고 가야할 것 같습니다.
영어: 30번대가 부족합니다. 빈칸, 순서, 삽입 유형이 완벽하지 않다보니 운 좋으면 1이 나오고 보통은 2가 나오는 것 같습니다.
지구과학: 현역 때 공부를 여름 지나고 시작해서 급하게 공부하다보니 이도저도 아닌 등급이 나온 것 같습니다. 개념부터 천천히 다시 공부해야할 것 같습니다
사회문화: 정말 노베입니다.
인강은 지금 메가패스를 결제했습니다. 수학은 현우진 선생님의 뉴런을 다 듣고 나서 드릴로 넘어갈 생각인데 영어와 지구과학 그리고 새롭게 공부를 시작하는 사회문화는 아직 어떻게 공부를 해야할지 잘 모르겠습니다. 만약 선배님들께서 추천하시는 강좌나 교재가 있다면 알려주시면 감사하겠습니다. 아울러 군수를 함에 있어서 도움이 될 수 있는 팁이나 경험담이 있으시다면 이 또한 새겨 듣겠습니다. 긴 글 읽어주셔서 감사합니다.",https://orbi.kr/00077815261/%EA%B5%B0%EC%9D%B8%EC%9E%85%EB%8B%88%EB%8B%A4-%EA%B5%B0%EC%88%98-%EC%A1%B0%EC%96%B8-%EB%B6%80%ED%83%81%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4
2026,3,7,오르비,메가,개인적으로 카페에서 좋아하는 메뉴,"메가커피 - 큐브라떼
컴포즈 - 생초콜릿라떼
스벅 - 개비싸 자바칩 초코프라페 or 자몽 허니 블랙티",https://orbi.kr/00077816841/%EA%B0%9C%EC%9D%B8%EC%A0%81%EC%9C%BC%EB%A1%9C-%EC%B9%B4%ED%8E%98%EC%97%90%EC%84%9C-%EC%A2%8B%EC%95%84%ED%95%98%EB%8A%94-%EB%A9%94%EB%89%B4
2026,3,7,오르비,메가,반수 탐구 공부법 질문드립니다.,"안녕하세요, 반수해서 의대나 서울대를 희망하는 2007년생입니다. 수능 과목으로는 생1지1 생각하고 있습니다. 작년에는 6월까지 물1 지1이었다가 6모 후 사문 지1으로 바꾸어 수능을 쳤고, 수능 성적은 언매 98 미적 99 영어 2 사문 97 지1 89가 나왔습니다. 화학이나 물리는 좀 아닌것같고 사탐으로는 서울대를 가기 힘들기 때문에 생명과 지구를 하려는 것이고, 생2보다는 생1이 낫다고 하길래 생1지1을 생각 중입니다.
생1은 고등학교 때 내신으로 했었습니다. 사실 수능과목도 원래 물1생1으로 하려 했는데 막전위랑 유전을 시간 내로 못풀거같아서 지구과학으로 바꿨습니다. 노베라고 생각하고 메가스터디 끊어서 처음부터 하는게 나을까요 아니면 개념과 기출을 빨리 끝내고 N제나 사설모의고사로 넘어가는게 좋을까요.. 어떤 방식으로 공부하는게 좋을지 질문드립니다. 아 그리고 문제집이랑 인강 강사도 추천해주세요ㅠㅠ",https://orbi.kr/00077816998/%EB%B0%98%EC%88%98-%ED%83%90%EA%B5%AC-%EA%B3%B5%EB%B6%80%EB%B2%95-%EC%A7%88%EB%AC%B8%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4
2026,3,7,오르비,메가,메가에서 카페인과 맛 둘다 챙기는 음료추천좀여,아이스 아메리카노는 그만,https://orbi.kr/00077817505/%EB%A9%94%EA%B0%80%EC%97%90%EC%84%9C-%EC%B9%B4%ED%8E%98%EC%9D%B8%EA%B3%BC-%EB%A7%9B-%EB%91%98%EB%8B%A4-%EC%B1%99%EA%B8%B0%EB%8A%94-%EC%9D%8C%EB%A3%8C%EC%B6%94%EC%B2%9C%EC%A2%80%EC%97%AC
2026,3,7,오르비,메가,목동디랩다녀보신분 정보좀요 ㅠㅠ,"친한친구가 같이 디랩가자해서 다음주부터 다니게됐습니다.
디랩에서 점심만 먹고 저녁은 친구랑 사먹을것같은데 디랩 급식퀄리티는 어떤가요?
그리고 분위기 환기 청결도가 어떨지도 궁금하네요 ㅠㅜ
목동 디랩에 관해서 알려주시면 정말 감사하겠습니다 :)
목동 의대 다정 악어오름 현우진 서강대 조정식 서울대 메가패스
환급 목동디랩 관독
독학재수 강민철 강기분 리트 로스쿨 킬러 사탐 과외 사문 드릴7
건대
홍대
한양대",https://orbi.kr/00077819497/%EB%AA%A9%EB%8F%99%EB%94%94%EB%9E%A9%EB%8B%A4%EB%85%80%EB%B3%B4%EC%8B%A0%EB%B6%84-%EC%A0%95%EB%B3%B4%EC%A2%80%EC%9A%94-%E3%85%A0%E3%85%A0
2026,3,7,오르비,메가,메가패스사기손이떨리는구만,"비싸 내 통장잔고 70도안된다고
주식팔아야하나 하ㅏ",https://orbi.kr/00077822607/%EB%A9%94%EA%B0%80%ED%8C%A8%EC%8A%A4%EC%82%AC%EA%B8%B0%EC%86%90%EC%9D%B4%EB%96%A8%EB%A6%AC%EB%8A%94%EA%B5%AC%EB%A7%8C
2026,3,7,오르비,재종,시대재종선특,"자료비도 무료임?? 예를들어 강철중 유주오..
물2 생2 강기원 반수 계약 이해원 경제 허들링 입결표 정석민
현우진 성대 경희 스블 사문 생1 김기현 외대 정병호",https://orbi.kr/00077812938/%EC%8B%9C%EB%8C%80-%EC%9E%AC%EC%A2%85-%EC%84%A0%ED%8A%B9
2026,3,7,오르비,재종,강기원 김현우 병행 가능한가요,강기원은 재종에서 들음 김현우는 라이브로 들을 예정인데 가능할까,https://orbi.kr/00077817162/%EA%B0%95%EA%B8%B0%EC%9B%90-%EA%B9%80%ED%98%84%EC%9A%B0-%EB%B3%91%ED%96%89-%EA%B0%80%EB%8A%A5%ED%95%9C%EA%B0%80%EC%9A%94
2026,3,7,오르비,재종,독재재종재수 어디서 해야할까요,"작수 43433입니다 (화작 확통 사탐)
이 등급대는 어디서 재수하는게 좋을까요?
집은 부천쪽인데 대치까지가기에는 너무 멀고 고민이에요...",https://orbi.kr/00077818239/%EB%8F%85%EC%9E%AC-%EC%9E%AC%EC%A2%85-%EC%9E%AC%EC%88%98-%EC%96%B4%EB%94%94%EC%84%9C-%ED%95%B4%EC%95%BC%ED%95%A0%EA%B9%8C%EC%9A%94
2026,3,7,오르비,재종,안녕하세요 오랜만에 반수예정인 뀨뀨대입니다.,"졸업만을 남겨두고 열심히 학교 다녔는데…
뭐 계기는 중요하지 않고,
이번엔 혼자 해야할 것 같은데 재종만 다녔었던지라 정보가 별로 없네요
강의를 안듣고 문제집과 해설집만으로도 많은 효과를 얻을 수 있는 인강 교재 있나요? 수학 물1 지1 위주로 추천 부탁드립니다
1학기 무휴학이라 시간을 효율적으로 써야하는데 모든 과목에 대해서 커리를 하나 꾸준히 타기엔 조금 부담스러워서요",https://orbi.kr/00077818738/%EC%95%88%EB%85%95%ED%95%98%EC%84%B8%EC%9A%94-%EC%98%A4%EB%9E%9C%EB%A7%8C%EC%97%90-%EB%B0%98%EC%88%98%EC%98%88%EC%A0%95%EC%9D%B8-%EB%80%A8%EB%80%A8%EB%8C%80%EC%9E%85%EB%8B%88%EB%8B%A4
2026,3,7,오르비,재종,재종옆에 애 시끄럽다고 포스트잇?,아님 담임한테 말씀드리는게 낫나요,https://orbi.kr/00077821734/%EC%9E%AC%EC%A2%85-%EC%98%86%EC%97%90-%EC%95%A0-%EC%8B%9C%EB%81%84%EB%9F%BD%EB%8B%A4%EA%B3%A0-%ED%8F%AC%EC%8A%A4%ED%8A%B8%EC%9E%87%3F
2026,3,7,오르비,독재,망햇아,밤새고 독재가기 가능? ㅠㅠㅠㅠ,https://orbi.kr/00077814704/%EB%A7%9D%ED%96%87%EC%95%84
2026,3,7,오르비,독재,재수생 조언 충고,"독학재수중이고 하루 공부 10~11시간정도 하고있습니다
(1월시작)
독재학원이 좀 멀어서 왕복 50분정도 걸리고
1월,2월은 주7일 공부하다가 내적동기가 부족한탓인지 지쳐서 2주전부터 주 5일정도 하는데 진짜 이대로 가면 안될것같아서 그러는데 충고좀 해주실 수 있나요..ㅠㅠ",https://orbi.kr/00077823640/%EC%9E%AC%EC%88%98%EC%83%9D-%EC%A1%B0%EC%96%B8-%EC%B6%A9%EA%B3%A0
2026,3,7,오르비,시대인재,Ebs퀄리티,시대인재의 절반도 못따라옴?,https://orbi.kr/00077815419/Ebs%ED%80%84%EB%A6%AC%ED%8B%B0
2026,3,7,오르비,시대인재,삼수생 질문,"작수 공통 21,22틀렸습니다.
한완수, 한완기(평수능) 이후 시중 n제 를 풀지 시대인재라이브 시즌2 부터 끝까지(안가람쌤)를 들을지 고민중 입니다. 수험공부 하면서 시중 n제는 안풀어 봤고 (4규, 드릴등등 ) 실모는 유명한거 풀어 봤습니다. 어떤 방안을 왜 추천하는지 알려주시면 감사하겠습니당
해주세요
최대 2개 선택 / ~2026-03-14 11:57:43
(인강,시대북스) 입문n제 + 실모 + 실전N제
시대인재라이브(안가람쌤) + 내신휴강 기간에 시중n제 ( 이해원, 드릴, 허들링 등등)
투표하기",https://orbi.kr/00077815625/%EC%82%BC%EC%88%98%EC%83%9D-%EC%A7%88%EB%AC%B8
2026,3,7,오르비,시대인재,고3 커리큘럼,"확통 정상모 올인원이랑 워크북  방학에 하다가 학원 다녀야 할거 같아서 시대인재 남지현쌤 시즌2 다닐까 고민중인데 어떤가요
숙제는 어느정도 주고 난도 많이 어렵나요? 27번까지는 커버되고 29도 가끔 맟춥니다",https://orbi.kr/00077816272/%EA%B3%A03-%EC%BB%A4%EB%A6%AC%ED%81%98%EB%9F%BC
2026,3,7,오르비,시대인재,시대인재수능기출 코어,"다 무리없이 풀 수 잇으면
평가원 몇 등급임
회독 치려고",https://orbi.kr/00077819318/%EC%8B%9C%EB%8C%80%EC%9D%B8%EC%9E%AC-%EC%88%98%EB%8A%A5%EA%B8%B0%EC%B6%9C-%EC%BD%94%EC%96%B4
2026,3,7,오르비,시대인재,시대인재라이브,"라이브 들으려는데 작년에도 들은 선생님께 또 들으면 약간 이상하게 생각하려나...
한 번 등록했던 사람이면 계속 기록에 남는 건지 궁금한데
너무 자격지심인가?
별 생각 다 드네요",https://orbi.kr/00077820739/%EC%8B%9C%EB%8C%80%EC%9D%B8%EC%9E%AC-%EB%9D%BC%EC%9D%B4%EB%B8%8C
2026,3,8,오르비,러셀,러셀모의수능,"신청 언제부터인가요
언매
기하
지구1
한지 이렇게 치고 온다",https://orbi.kr/00077829703/%EB%9F%AC%EC%85%80-%EB%AA%A8%EC%9D%98%EC%88%98%EB%8A%A5
