월,일,커뮤니티,타사명/키워드,제목,본문(내용),URL
3,5,디시인사이드,재종,재종다니면서 대학도 가는건 비추임?,걍 재종욌으면 학고반수가 맞ㅈ나?,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2602171
3,5,디시인사이드,재종,스투 궁금한점,45층이 여자고 67층 남자층 맞아??왜 5층에서 남자가 내리고 타지 글고 3층에도 퀀텀잇던데 얘네도 재종반애들 맞음.?,https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=251662
3,5,디시인사이드,재종,재종 하반기 가면 커플들 많이 생김?,"궁금함
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=251589
3,5,디시인사이드,재종,"서주녁쌤 들어오시는분 계신가요,,??","재종은 문언소 시즌1 하고 있죠,,??
단과는 이번 일요일부터 시즌2 시작하길래 여쭤봤서요,, 교재는 재종/단과 똑같나요,,??",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601940
3,5,디시인사이드,재종,지1 하는애들아,지금 재종 진도 어디까지나감?개념,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601923
3,5,디시인사이드,재종,"우으,,, 학원에서 강제퇴원당했어요,,","맨날 작마님 성희롱글 올리고,,
생담님 표독하다고 까고,,
새벽에 노무현드립치고,,,
학원에서 몰래 모선하다가,,
그래서 퇴학당했나봐요,,,,
재종추천받습니다!!",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601873
3,5,디시인사이드,재종,재종나가는 이유가 뭘까,라인업이구려서?,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601863
3,5,디시인사이드,재종,잇올+유.빈+맹꽁조합이 ㄹㅇ 좋은데,재종뺨후려침 ㄹㅇ,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10688900
3,5,디시인사이드,재종,부남들아..아무리 돈이 많아도,세금 혜택 하나도 못받는 시대재종 보내는게 쉬운게 아니야...,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601543
3,5,디시인사이드,재종,재종은 강사가 전체 수업 안함?,"독서 문학 막 따로함?? 이게 먼소리지
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601416
3,5,디시인사이드,재종,지1 개념,재종 지금 진도 어디까지 나감?,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601384
3,5,디시인사이드,재종,작년에 공스타하고 명스돌인가?,시대재종생 수능잘봄?,https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294813
3,5,디시인사이드,재종,ㅈㅈㅎ쌤은 해달라면 해주는 스타일임,,https://gall.dcinside.com/mini/board/view/?id=kanganedu&no=7252
3,5,디시인사이드,재종,뭔가,"재수에 중독될 거 같다
그냥 재종 다니기만 하는데도 가슴에서 소속감 선민사상이런게 고동침
그냥 밀도높은 이 삶속에서 목졸려죽고싶다",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=251517
3,5,디시인사이드,재종,인강에서 잘 되는 강사랑 재종에서 잘 되는 강사랑 단과에서 잘 되는 강사,ㄹㅇ 다른 것 같음,https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=251503
3,5,디시인사이드,재종,나 진지하게 몰라서 그러는데,재종 국어 강사 컨이 인강컨이나 피램같은 분석서 컨보다 퀄이 좋다고 느끼는 이유가 뭐임 대체,https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=251471
3,5,디시인사이드,재종,그냥 대놓고,"자잘한 과정 계산 다 생냑..하고 잡담 없이 얻어갈 점만 말해주는 강사 있으면 좋겠다.
어차피 재종 월급제라는데 최상위-극상위권 타겟 강의는 안열어주나..
그냥 공부만 열신히 하고싶은데 계속 잡담하고 아는내용 억지로 늘려서 말하는게 어쩔 수 없는건 알지만 좀 짜증나네..
유일하게 정석민 극호였음",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=251467
3,5,디시인사이드,재종,시대재종 선특,언매나 문학 수학 3개 중 좋은 건 다 듣고 싶은데 일단 강철중 선특 했는데 언매나 문학 추천해줄 쌤 있음?? 강철충 말고 더 좋은 쌤 있으면 추천좀 첨이라;,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2600880
3,5,디시인사이드,재종,정석준 샘 복테,재종에는 안주시는거 맞죠?,https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=251426
3,5,디시인사이드,관리형독서실,현역 학교끝나고 ㅇㄷ서 공부함,"현역이고 수도권사는데 근처 거의 모든 관리형독서실이 관리가 하나도 안돼서 걍 나옴 학교
야자도 9시까지밖에 안한대서 ㅇㄷ서해야할지 모르겟다 스카는 중딩투성이고",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294884
3,5,디시인사이드,관독,1층에 커피집 2층에 관독 들이고,"5층까지 원룸+엘리베이터
이정도 하려면 최소 얼마 있어야함
공부하다 답 없다 싶으면 노가다 해서 이런 거 하나 만들게
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10687054
3,5,디시인사이드,관독,관독 신발장 살벌하네,"나가는길이 지옥이다
다들 오늘도 수고많앗슴..
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294737
3,5,디시인사이드,시대인재,ㅈㄴ화가나서 ㅆㅂ,"시대인재 이씨발련들
갤럭시차별 존나 심하네
갤탭에 앱 안깔려서 대여한것도 빡치는데
앱 깔려하는데 애플계정생성이 진짜 ㅆㅂ 죽어도안됨
진짜 본사부셔버리고싶음 걍
와중에 애플키보드 조작 다 안익숙해서
설정들어가는 방법조차 모르겠음 씨발",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2602390
3,5,디시인사이드,시대인재,열품타+시대인재 타이머 있으면 쓸까?,"시대타이머 너무 구려서 간단하게 만드는중인데
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2602267
3,5,디시인사이드,시대인재,대치 시대인재에 보통 의반 몇명 듣지?,아시는 분 대략적으로라도 알려주셈,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2602129
3,5,디시인사이드,시대인재,시대인재 급식 고트<—겉절이,"어제 존나맛잇더라
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2602077
3,5,디시인사이드,시대인재,코동욱 현강 이번주부터 가는 신입생인데,자리 원하는곳 선착순으로 앉음? 아니면 뽑기로함? 참고로 시대인재임,https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294959
3,5,디시인사이드,시대인재,나의첫,"시대갤념글
의외로 건강성욕자랑글이 아님
그냥 수능독서 철학,논리지문들은
- 시대인재 N 재수종합 마이너 갤러리
기호논리학 책 한 권 읽어보고 비판해보고 비트겐슈타인 논고 &gt; PI 로 변한 사고흐름 이해해보면 뚝딱임. 걍 웃으면서 툭툭 풀어진다근데 이제 님은 의대에 안갈거임
m.dcinside.com",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601765
3,5,디시인사이드,시대인재,합격문자왔는데 어디반인지 알수있는방법없음?,시대인재라해도 학원일뿐인데 이렇게 까지해야하나..,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601737
3,5,디시인사이드,시대인재,의외로 시대인재가 알려주는 것,새내기 생활,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601652
3,5,디시인사이드,시대인재,아 대학수학 과학 시대인재는 없나,벌써 이해 ㅈㄴ 안되네,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601644
3,5,디시인사이드,시대인재,시대인재 이거 무슨소리임??,"라이브를 봐도, 복습영상 지급 후 시청 기간에는 타격없나요
그리고 복습영상에 해당 주차 라이브 전체 수업도 포함..?
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601639
3,5,디시인사이드,시대인재,일고닉은 지금 어케 갤하는거야,"비피엔타락했나
시대인재 부엉이 화이팅!",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601547
3,5,디시인사이드,시대인재,걍 강남 자가 있는거면 ㅈㄴ 유복한건데,시대인재 평균 보고 박탈감 느겨지네,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601539
3,5,디시인사이드,시대인재,브릿지 강사가 해설해줌?,"시대 안다니는데 시대인재c에서 브릿지사도되나
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294863
3,5,디시인사이드,시대인재,내가 모쏠아다찐따부남이라 그렇겠지만,"과팅<<<좀 먼가먼가임
목적부터가 연애를 지향한다는 점이나
내면보다는 외면중심이라는거나
자만추가 진리라고 생각함ㅠㅠ
(내가 무쌩겨서 그러는거 맞음)
시대인재 부엉이 화이팅!",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601121
3,5,디시인사이드,시대인재,taboo가 무슨 뜻임??,"타투? 터부시하다?
시대인재 부엉이 화이팅!",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601047
3,5,디시인사이드,시대인재,미적 뭐할까,미적스블 복습 2.5정도 했는데 쿡 찔러도 바로 튀어나올때까지 복습 계속 vs 4의규칙 vs 인강허들링 vs 시대인재 기출 vs 드릴,https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294769
3,5,디시인사이드,시대인재,동갑은 별론가?,"잘 몰름...
젤 편할것같아서 좋아보이는데
시대인재 부엉이 화이팅!",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601036
3,5,디시인사이드,시대인재,근데 작년보다 이용자가 줄어든 느낌인데,"아닌감
념글이 부족해
시대인재 부엉이 화이팅!",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2600947
3,5,디시인사이드,독학재수,재수생 공부량 좀 봐주세요,"독학재수로 하고 있고요.
작수는 21222 화미생1지1 이에요.
현역 때, 개인적인 일들이 너무 많았어서 정상적인 환경에서 공부를 못 했었습니다..
평균 공부시간도 6시간 이하였어요.
국어는
인강 올라오면 3시간 그 날 다 듣고,
인강 안 올라오는 날에는 독서 6-7개 문학 4개 정도 풀어요.
수학은
인강 듣는 날은 4-5시간 인강만 듣고 필기노트 쓰고,
인강 안 듣는 날은 어려운 4점 30문제 조금 넘게 푸는 것 같아요.
영어는
신택스 다 했고, 요즘은 이동시간에 단어랑, 중상 난이도 기출 지문 하루 10개정도 풀어요.
생명은
어려운 킬러 하루 50개 정도 풀어요.
인강 3회독 중이고 하루에 인강 2시간도 들어요.
지구는
개념강의 거의 끝나가고,
하루 2시간 조금 넘게 들어요.
12-13시간 정도 공부해요.
부족한 점 조언 좀 부탁드립니다",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10689916
3,5,디시인사이드,독학재수,독학재수 추천좀,"일단 비재원생인데 여기가 공신들이 있는곳이라 조언좀 부탁.
언미영물2화2 11233인데 뭐라도 더 들어야 할까?
작 서바기준 언미는 거의 적백, 물2는 0~1틀이고 화2는 컨디션에따라 0~3틀 진동했음
근데, 유독 평가원 셤만보면 탐이 박음, 체력멘탈이슈같아서 런은 안치고 다시 해보려함.
메디컬 목표가 아니라서, 강의는 더 필요없을거 같고 관리는 받고싶어 독재 알아보는데,
동네에는 듣보잡? 독재 몇개있고 도보 10분거리에 수만휘 스파르타 하나있음,
수만휘가 어떤지 몰라 그나마 메이져? 가까운 독재가 신촌 종로인데 하루 왕복 3시간 걸림.
집에서는 일단 메이져고 관리가 잘될거같아서 종로독재를 3월 중순부터 가기로했는데,
아무래도 체력이슈가 심할거같아서 동네 수만휘를 갈까 고민중임
관리나 시스템이 차이가 많이 날까?
수만휘는 탐망이라 장학안되고 졸로독재는 50장되는데,
뷍이 공신들은 이럴경우 어디가 나을지 조언좀 부탁해",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601328
3,5,디시인사이드,기숙학원,근데 걍 현역수능 망하면 그냥 군수하는게 이득일수도,"공군인데
이병때부터 평일 8시간
주말 풀타임 공부 가능함
상병부턴 진짜 후임한테 짬처리하고 기숙학원가능
여기서 2년 말아먹고 1년 써도 재수나 다름없음",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10689310
3,6,디시인사이드,러셀,러셀평촌 담배팟 모집,형 너무 외롭다,https://gall.dcinside.com/mgallery/board/view/?id=russelmg&no=46859
3,6,디시인사이드,대성,대성 패스 계정 빌려주는거 그린라이트?,"이번에 친해진 애 잇는데 대성 없다하니까 자기꺼 알려줄까라는데
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=itall&no=588706
3,6,디시인사이드,대성,님들 인강강사 돈 많이 범?,소위 말하는 1타 말고도 메가나 대성에 있는 사람들은 다 잘 범?,https://gall.dcinside.com/mgallery/board/view/?id=russelmg&no=46857
3,6,디시인사이드,메가,메가스터디 사회문화 김제니 닮은꼴,배우 정혜성,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10690742
3,6,디시인사이드,재종,사촌형이 김성호 썰 말해준게 존나웃겼는데,"내가 9기다니고 사촌형 01이라 시대 4기다녔는데
그때는 김성호 컨텐츠 저런거 한개도 없었다는데
심지어 4기때 김성호가 강대에서 넘어온건데 그때 가형이 수1 미적 확통이여서 확통담당으로 갔는지 자꾸 재종에서 뜨고싶었는지 확통 졸라유기하고 미적이랑 수1나갔다함
그때는 대부분 재종생 뒷자리부터 선점했다는디
주간지도 무슨 킬라위크에 오류폭탄이였다고하는디 요즘 김성호 여론 말해주니까 ㅈㄴ놀람
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2602539
3,6,디시인사이드,재종,생담한테 물어봤는데 시대 기출 안준대,"올해 단과에서 나눠주기도 하고 재종에서는 안주기로 했대.
직접 들은거임
필요하면 단과에서 받으래",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2602528
